FID,ABSCHNITT_ZUGANG_STR,ACD,AP_TIMESTAMP_MODIFY,BST_BEZEICHNUNG,BST_NUMMER,BST_NUMMER_ALPHA,BST_NUMMER_NUM,BST_TRENNZEICHEN,BST_TRENNZ_KURZTEXT,EDGEOBJECTID_ZUGANG_STR,EXTERNALORGCODE,GEBADR_ANZEIGEN_J_N,GEBADR_REGIONALCODE,GEB_BAUBLOCK,GEB_BAUBLOCK_ID,GEB_BEZEICHNUNG,GEB_BEZIRK,GEB_NAMECAT,GEB_NUMMER,GEB_NUMMER_ALPHA,GEB_NUMMER_NUM,GEB_OBJEKTID,GEB_STATUS,GEB_STATUS_KURZTEXT,GEB_TIMESTAMP_MODIFY,GEB_TRENNZEICHEN,GEB_TRENNZ_KURZTEXT,GEB_WINKEL,GEB_X,GEB_Y,HAUPT_IDENT_PSEUDO,LAGE_ZU_ADR,LAGE_ZU_ADR_TXT,NAME,NAME_BST,NAME_BST_GEB,NAME_GEB,NAME_ONR,NAME_ONR_BST_GEB,NAME_STR,OBJECTID,OBJEKT_ID,OBJEKTID_NAME_STR,ON_BIS_ALPHA,ON_BIS_NUM,ONR_BIS,ONR_VON,ON_VON_ALPHA,ON_VON_NUM,PLATZKENNZEICHEN,PLZ,SCD_NAME_STR,SCD_ZUGANG_STR,SE_ANNO_CAD_DATA,geometry,STRABS_ZUGANG_STR,STRASSENSEITE,TOPOGR_NAME_STR,UEBERACD,ZUGADR_ONR_KGNUM,ZUGADR_ONR_STAMMNR,ZUGADR_ONR_TEILNR,ZUGADR_REGIONALCODE,ZUGADR_TYP,ZUGANG_MOEGLICH_J_N,ZUG_BEZIRK,ZUG_OBJEKTID,ZUG_TIMESTAMP_MODIFY,ZUG_TRENNZEICHEN,ZUG_TRENNZ_KURZTEXT,ZUG_WINKEL,ZUG_X,ZUG_Y,ABLAUFDATUM
ADRESSENOGD.fid-705841fe_17da459ca88_3809,2009,129132,2014-04-30,,,,,,,10043202,90001,1,AT90201,2067020,19012507,,2,8012,17,,17.0,25674650,d,definitiv,2008-12-10,10,Parz.,63.77999878,6148.26,340102.06,H, ,Normal,KLG Wasserwiese Gr. 12 Parz. 17,, Parz. 17,Parz. 17,12,12 Parz. 17,KLG Wasserwiese Gr.,236647277,25736634,44542200,,,,12,,12.0,,1020,90118,4647,,POINT (48.19930009182072 16.41484209764375),4647002009,,TB ,,,,,AT90201,0,1,2,25736614,2014-04-30,0, ,65.89,6107.51,340059.35,
ADRESSENOGD.fid--6deaaebc_17da467791b_7167,1709,99120,2011-02-14,,,,,,,18798446,90001,1,AT91101,11120030,10014973,,11,8012,,,,25542610,d,definitiv,2008-12-10,0, ,351.14001465,11173.03,335779.17,H, ,Normal,Mannswörther Straße 34,, ,,34,34,Mannswörther Straße,236533840,10197701,10002977,,,,34,,34.0,2.0,1110,3047,3047,,POINT (48.16035717873471 16.48232507488366),3047001709,2.0,G  ,,,,,AT91101,0,1,11,25139348,2011-02-14,0, ,348.49,11179.39,335782.04,
ADRESSENOGD.fid-705841fe_17da473f28d_6e3f,7009,235440,2015-09-14,,,,,,,10468999,90001,1,AT92201,22251025,10473556,,22,8012,1,,1.0,25728680,d,definitiv,2015-09-14,6,Haus,346.17999268,10169.69,341571.72,I, ,Normal,Wolfsmilchgasse 61 Haus 1,, Haus 1,Haus 1,61,61 Haus 1,Wolfsmilchgasse,236389797,25728727,10005272,,,,61,,61.0,2.0,1220,5382,5382,,POINT (48.21246723686119 16.4689729077909),5382007009,,G  ,,,,,AT92201,0,1,22,25728702,2013-05-03,0, ,352.51,10149.6,341480.74,
ADRESSENOGD.fid--6deaaebc_17da472a163_3a34,7017,175006,2013-11-14,,M,M,,5.0,Gruppe,10028673,90001,1,AT91401,14051019,10016371,,14,8012,26,,26.0,25602550,d,definitiv,2008-12-10,10,Parz.,77.38999939,-3013.0,340878.75,H, ,Normal,Flötzersteig 83 Gruppe M Parz. 26,Gruppe M,Gruppe M Parz. 26,Parz. 26,83,83 Gruppe M Parz. 26,Flötzersteig,236584146,25732724,10001181,,,,83,,83.0,2.0,1140,1221,1221,,POINT (48.20630336144009 16.29159779853004),1221007017,,G  ,,,,,AT91401,0,1,14,25731935,2013-10-30,0, ,29.37,-3063.19,340894.36,
ADRESSENOGD.fid--6deaaebc_17da467791b_-55c8,4009,95534,2007-07-24,,,,,,,10041568,90001,1,AT90301,3063001,10012217,,3,8012,,,,25665525,d,definitiv,2008-12-10,0, ,48.61999893,5093.13,339339.69,H, ,Normal,Schimmelgasse 14,, ,,14,14,Schimmelgasse,236419260,10192877,10004164,,,,14,,14.0,2.0,1030,4258,4258,,POINT (48.19245276196342 16.40063978190451),4258004009,2.0,G  ,,,,,AT90301,0,1,3,25114246,2008-12-10,0, ,48.31,5099.41,339344.87,
ADRESSENOGD.fid--6deaaebc_17da467791b_29be,11009,18563,2007-07-24,,,,,,,10044513,90001,1,AT91001,10055012,10013692,,10,8012,,,,25594150,d,definitiv,2008-12-10,0, ,347.67001343,2967.87,336731.23,H, ,Normal,Troststraße 44,, ,,44,44,Troststraße,236542060,10082556,10004861,,,,44,,44.0,2.0,1100,4962,4962,,POINT (48.1690066857942 16.37203799415207),4962011009,2.0,G  ,,,,,AT91001,0,1,10,25027132,2008-12-10,0, ,347.28,2970.56,336728.62,
ADRESSENOGD.fid-705841fe_17da474b376_68e,2009,231091,2015-06-25,,,,,,,10036277,90001,1,AT92201,22120006,10021376,,22,8012,3,,3.0,25712415,d,definitiv,2015-06-25,6,Haus,38.88999939,7596.62,344666.71,I, ,Normal,Loimerweg 9 Haus 3,, Haus 3,Haus 3,9,9 Haus 3,Loimerweg,236581459,25712420,10002891,,,,9,,9.0,2.0,1220,2959,2959,,POINT (48.24033588756484 16.43440409237378),2959002009,1.0,G  ,,,,,AT92201,0,1,22,25081964,2008-12-10,0, ,309.24,7591.02,344644.93,
ADRESSENOGD.fid-705841fe_17da473f28d_1794,1009,244715,2020-11-16,,,,,,,20046426,90001,1,AT92101,21071029,19012184,,21,8012,,,,25758897,d,definitiv,2020-11-16,0, ,51.59000015,6459.38,347377.52,H, ,Normal,Claudia-Dietl-Platz 2,, ,,2,2,Claudia-Dietl-Platz,236539868,25760769,50694242,,,,2,,2.0,,1210,12802,12802,,POINT (48.26472659257596 16.41913308183009),12802001009,,G  ,,,,,AT92101,0,1,21,25760764,2017-11-24,0, ,321.59,6460.82,347379.7,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-47e9,19009,250480,2019-11-06,,,,,,,10024674,90001,1,AT92301,23092019,10022781,,23,8012,211,,211.0,25774657,d,definitiv,2019-11-06,10,Parz.,273.6499939,-2622.09,335334.32,I, ,Normal,Atzgersdorfer Straße 173-211 Parz. 211,, Parz. 211,Parz. 211,173-211,173-211 Parz. 211,Atzgersdorfer Straße,236385243,25774659,10000272,,211.0,211,173,,173.0,2.0,1230,283,283,,POINT (48.15644274012507 16.29689520677584),283019009,1.0,G  ,,,,,AT92301,0,1,23,25055969,2008-12-10,1,-,273.65,-3039.73,335422.7,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-5ea5,13000,62745,2007-07-24,,,,,,,10029427,90001,1,AT92001,20057004,10019318,,20,8012,,,,25680095,d,definitiv,2008-12-10,0, ,294.57998657,2805.45,343166.79,H, ,Normal,Gaußplatz 11,, ,,11,11,Gaußplatz,236441138,10147597,10001375,,,,11,,11.0,1.0,1200,1418,1418,,POINT (48.22688384673066 16.36989239475651),1418013000,2.0,G  ,,,,,AT92001,0,1,20,25043389,2008-12-10,0, ,294.58,2805.09,343165.48,
ADRESSENOGD.fid--6deaaebc_17da472a163_-402f,1019,99263,2010-10-29,,,,,,,18793134,90001,1,AT91301,13047011,19012944,,13,8012,,,,25666201,d,definitiv,2008-12-10,0, ,5.1500001,-5193.22,338461.5,H, ,Normal,Matrasgasse 2,, ,,2,2,Matrasgasse,236394930,10197918,10003039,,,,2,,2.0,2.0,1130,3110,3110,,POINT (48.18454936522293 16.26229651308768),3110001019,2.0,G  ,,,,,AT91301,0,1,13,25135936,2010-10-29,0, ,349.54,-5185.49,338455.41,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_488,509,148777,2013-04-04,,18,,18.0,4.0,Block,10038541,90001,1,AT92301,23181040,10023238,,23,8012,3,,3.0,25554629,d,definitiv,2013-04-04,6,Haus,69.80999756,1394.91,333273.58,I, ,Normal,Othellogasse 2 Block 18 Haus 3,Block 18,Block 18 Haus 3,Haus 3,2,2 Block 18 Haus 3,Othellogasse,236618303,10261712,10003453,,,,2,,2.0,2.0,1230,3530,3530,,POINT (48.13791564270321 16.35088192450527),3530000509,2.0,G  ,210478.0,,,,AT92301,0,1,23,25056574,2008-12-10,0, ,337.6,1337.8,333249.03,
ADRESSENOGD.fid-705841fe_17da473f28d_2f25,2009,136791,2007-07-24,,,,,,,10039780,90001,1,AT92101,21021001,10019560,,21,8012,10,,10.0,25658778,d,definitiv,2008-12-10,6,Haus,9.43999958,6889.87,351616.91,H, ,Normal,Ragwurzgasse 5(HAUS 10),, Haus 10,Haus 10,5,5(HAUS 10),Ragwurzgasse,236564554,10244754,10003755,,,,5,,5.0,2.0,1210,3836,3836,,POINT (48.30284750447777 16.42499754898513),3836002009,1.0,G  ,,,,,AT92101,0,1,21,25031950,2008-12-10,0, ,278.53,6908.84,351606.87,
ADRESSENOGD.fid-705841fe_17da474b376_-299f,1009,146895,2019-10-25,,,,,,,10047904,90001,1,AT92201,22051033,10020952,,22,8012,14,,14.0,25633323,d,definitiv,2019-10-25,10,Parz.,344.20001221,11397.6,342891.77,I, ,Normal,Reglergasse 1B Parz. 14,, Parz. 14,Parz. 14,1B,1B Parz. 14,Reglergasse,236540082,10442755,10006058,,,,1B,B,1.0,2.0,1220,6233,6233,,POINT (48.22431840256257 16.48552957623193),6233001009,1.0,G  ,,,,,AT92201,0,1,22,25061614,2014-07-25,0, ,344.2,11412.79,342869.48,
ADRESSENOGD.fid-705841fe_17da473f28d_-614e,1519,61805,2021-03-25,,,,,,,10037379,90001,1,AT91901,19101018,10388078,,19,8012,,,,25515426,d,definitiv,2021-03-25,0, ,353.23999023,-2077.37,346179.58,H, ,Normal,Mitterwurzergasse 58,, ,,58,58,Mitterwurzergasse,236480211,10146022,10003164,,,,58,,58.0,2.0,1190,3236,3236,,POINT (48.25397885047436 16.30415602524008),3236001519,2.0,G  ,,,,,AT91901,0,1,19,25095265,2021-03-25,0, ,352.94,-2076.29,346074.48,
ADRESSENOGD.fid-705841fe_17da474b376_239c,2009,150663,2007-07-24,,,,,,,10048002,90001,1,AT92201,22070084,10021092,,22,8012,27,,27.0,25665536,d,definitiv,2008-12-10,2,/,327.20001221,10755.16,345607.01,I, ,Normal,Korianderweg 5/27,,/27,/27,5,5/27,Korianderweg,236654981,10264479,10006117,,,,5,,5.0,2.0,1220,6294,6294,,POINT (48.2487478967335 16.47695017784451),6294002009,1.0,G  ,214226.0,,,,AT92201,0,1,22,25108604,2008-12-10,0, ,324.52,10710.12,345584.11,
ADRESSENOGD.fid-705841fe_17da474b376_-790f,1009,108991,2015-04-29,,,,,,,10050712,90001,0,AT92201,22170129,10021588,,22,8012,4,,4.0,25610336,d,definitiv,2015-04-29,10,Parz.,8.02999973,7800.02,342456.34,H, ,Normal,Sonnheimweg 4,, Parz. 4,Parz. 4,4,4,Sonnheimweg,236425847,10456820,10006801,,,,4,,4.0,2.0,1220,9446,9446,,POINT (48.22045523202843 16.43710331340158),9446001009,2.0,G  ,,,,,AT92201,0,1,22,25074667,2008-12-10,0, ,8.74,7802.97,342460.98,
ADRESSENOGD.fid--6deaaebc_17da472a163_-15ae,2009,34157,2007-07-24,,,,,,,10033283,90001,1,AT91301,13092005,10015944,,13,8012,,,,25612027,d,definitiv,2008-12-10,0, ,285.32998657,-4197.24,337397.07,H, ,Normal,Josef-Schuster-Gasse 18,, ,,18,18,Josef-Schuster-Gasse,236594497,10105649,10002209,,,,18,,18.0,2.0,1130,2268,2268,,POINT (48.17498449226115 16.27570193929899),2268002009,2.0,G  ,,,,,AT91301,0,1,13,25107102,2008-12-10,0, ,281.92,-4198.07,337395.78,
ADRESSENOGD.fid--6deaaebc_17da467791b_3d56,519,234826,2015-04-24,,,,,,,10039674,90001,1,AT91001,10028006,10013524,,10,8012,4,,4.0,25726267,d,definitiv,2015-04-24,2,/,344.8999939,4731.94,337206.15,H, ,Normal,Quellenstraße 2B/4,,/4,/4,2B,2B/4,Quellenstraße,236565650,25726278,10003729,,,,2B,B,2.0,2.0,1100,3810,3810,,POINT (48.17326793020574 16.39575937967036),3810000519,,G  ,,,,,AT91001,0,1,10,25726272,2013-01-18,0, ,344.9,4743.83,337162.77,
ADRESSENOGD.fid--6deaaebc_17da467791b_687c,1019,229035,2009-09-18,,,,,,,10463687,90001,1,AT91101,11080018,10014809,,11,8012,33,,33.0,25697333,d,definitiv,2009-08-12,9,Obj.,49.81000137,8449.49,337927.14,H, ,Normal,7.Haidequerstraße 1 Obj. 33,, Obj. 33,Obj. 33,1,1 Obj. 33,7.Haidequerstraße,236462762,10480805,10001694,,,,1,,1.0,2.0,1110,1743,1743,,POINT (48.17971515431263 16.4457567136167),1743001019,1.0,G  ,,,,,AT91101,0,1,11,25144848,2009-11-23,0, ,49.81,8475.46,338115.35,
ADRESSENOGD.fid-705841fe_17da474b376_-74aa,2009,138200,2015-07-17,,,,,,,10034099,90001,1,AT92201,22261072,10021970,,22,8012,,,,25629790,d,definitiv,2015-07-17,0, ,76.84999847,9060.29,340723.21,H, ,Normal,Kierischitzweg V,, ,,V,V,Kierischitzweg,236432266,10246401,10002390,,,,V,V,,2.0,1220,2450,2450,,POINT (48.20485273087319 16.45402777524231),2450002009,1.0,G  ,,,,,AT92201,0,1,22,25048931,2015-07-17,0, ,295.2,9056.46,340742.94,
ADRESSENOGD.fid-705841fe_17da473f28d_-6b7e,2009,253535,2021-11-25,,,,,,,10047160,90001,1,AT91901,19010068,10018514,,19,8012,3,,3.0,25785447,i,in Bau,2021-11-25,6,Haus,299.20999146,1000.77,349968.23,H, ,Normal,Donaustraße 22 Haus 3,, Haus 3,Haus 3,22,22 Haus 3,Donaustraße,236435999,25785463,10005549,,,,22,,22.0,2.0,1190,5680,5680,,POINT (48.28805475377239 16.34561392317543),5680002009,2.0,G  ,,,,,AT91901,0,1,19,25117657,2020-12-22,0, ,299.21,970.38,350013.64,
ADRESSENOGD.fid-705841fe_17da474b376_-33d6,2019,152938,2007-07-24,,,,,,,10030106,90001,1,AT92201,22290061,10022202,,22,8012,,,,25683695,d,definitiv,2008-12-10,0, ,344.48999023,15509.39,342221.19,H, ,Normal,Greinzgasse 8A,, ,,8A,8A,Greinzgasse,236515134,10267306,10001547,,,,8A,A,8.0,2.0,1220,1592,1592,,POINT (48.2182025872369 16.54084435507126),1592002019,2.0,G  ,,,,,AT92201,0,1,22,25131331,2008-12-10,0, ,354.62,15514.39,342226.71,
ADRESSENOGD.fid-705841fe_17da473f28d_-5d20,29029,61520,2010-05-17,,,,,,,18791127,90001,1,AT91901,19103012,19014265,,19,8012,,,,25687005,d,definitiv,2008-12-10,0, ,324.45999146,-1428.72,345417.86,H, ,Normal,Krottenbachstraße 251,, ,,251,251,Krottenbachstraße,236494096,10145692,10002608,,,,251,,251.0,2.0,1190,2674,2674,,POINT (48.24713072181334 16.31289413090228),2674029029,1.0,G  ,,,,,AT91901,0,1,19,25095281,2010-05-17,0, ,324.75,-1425.44,345426.62,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_7ec,1009,85722,2007-07-24,,,,,,,10024076,90001,1,AT92301,23120004,10022909,,23,8012,1,,1.0,25570516,d,definitiv,2008-12-10,2,/,281.32000732,-5248.66,333303.69,I, ,Normal,An der Liesing 13,,/1,/1,13,13,An der Liesing,236629567,10179613,10000167,,,,13,,13.0,2.0,1230,177,177,,POINT (48.13816322233202 16.26161815246984),177001009,1.0,G  ,,,,,AT92301,0,1,23,25070606,2008-12-10,0, ,11.09,-5241.86,333297.77,
ADRESSENOGD.fid--6deaaebc_17da472a163_-4641,17009,182541,2021-01-05,,G,G,,5.0,Gruppe,10027751,90001,1,AT91301,13025010,10015581,,13,8012,12,,12.0,25682043,d,definitiv,2013-08-26,10,Parz.,320.42001343,-2926.72,337891.03,I, ,Normal,Elisabethallee 44 Gruppe G Parz. 12,Gruppe G,Gruppe G Parz. 12,Parz. 12,44,44 Gruppe G Parz. 12,Elisabethallee,236371416,25785734,10001000,,,,44,,44.0,2.0,1130,1037,1037,,POINT (48.17943451729735 16.29278127416048),1037017009,,G  ,,,,,AT91301,0,1,13,25785614,2021-01-04,0, ,324.02,-3131.93,337893.12,
ADRESSENOGD.fid--6deaaebc_17da472a163_5228,3009,144188,2007-07-24,,,,,,,10044666,90001,1,AT91501,15043001,10017110,,15,8012,,,,25640258,d,definitiv,2008-12-10,0, ,42.97000122,225.41,338888.53,H, ,Normal,Ullmannstraße 16,, ,,16,16,Ullmannstraße,236419921,10255677,10004900,,,,16,,16.0,2.0,1150,5002,5002,,POINT (48.1884134625112 16.33516750360434),5002003009,2.0,G  ,,,,,AT91501,0,1,15,25105819,2008-12-10,0, ,41.01,227.27,338887.94,
ADRESSENOGD.fid--6deaaebc_17da472a163_-2b21,2009,33627,2007-07-24,,,,,,,10032910,90001,1,AT91301,13060003,10015805,,13,8012,2,,2.0,25555193,d,definitiv,2008-12-10,2,/,1.14999998,-3789.42,337574.4,H, ,Normal,Jagdschloßgasse 13/2,,/2,/2,13,13/2,Jagdschloßgasse,236491855,10105043,10002116,,,,13,,13.0,2.0,1130,2172,2172,,POINT (48.17658202015772 16.28118367558178),2172002009,1.0,G  ,208057.0,,,,AT91301,0,1,13,25139769,2008-12-10,0, ,359.88,-3783.91,337610.07,
ADRESSENOGD.fid--6deaaebc_17da472a163_-3a8e,1009,33143,2019-10-22,,,,,,,10043005,90001,1,AT91301,13051019,19012965,,13,8012,17,,17.0,25631113,d,definitiv,2019-10-22,10,Parz.,334.25,-5220.72,337360.6,H, ,Normal,Sorgogasse 10 Parz. 17,, Parz. 17,Parz. 17,10,10 Parz. 17,Sorgogasse,236421682,10471934,10004491,,,,10,,10.0,2.0,1130,4590,4590,,POINT (48.17464842905803 16.26194093756004),4590001009,2.0,G  ,,,,,AT91301,0,1,13,25066365,2008-12-10,0, ,334.25,-5239.66,337336.86,
ADRESSENOGD.fid-705841fe_17da474b376_-2377,9009,24798,2007-07-24,,,,,,,10046719,90001,1,AT92201,22210024,10021745,,22,8012,,,,25604831,d,definitiv,2008-12-10,0, ,81.11000061,10249.85,342977.86,H, ,Normal,Zschokkegasse 79,, ,,79,79,Zschokkegasse,236536001,10090938,10005370,,,,79,,79.0,2.0,1220,5480,5480,,POINT (48.2251116883742 16.47008442711316),5480009009,1.0,G  ,,,,,AT92201,0,1,22,25028861,2008-12-10,0, ,78.47,10242.7,342978.98,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-439a,7009,220219,2009-10-01,,,,,,,10024727,90001,1,AT92301,23083013,10022735,,23,8012,2,,2.0,25511773,d,definitiv,2009-10-01,6,Haus,347.58999634,-1307.4,335532.47,I, ,Normal,Auer-Welsbach-Straße 67 Haus 2,, Haus 2,Haus 2,67,67 Haus 2,Auer-Welsbach-Straße,236398494,10444456,10000281,,,,67,,67.0,2.0,1230,292,292,,POINT (48.15822944172756 16.31456503823311),292007009,1.0,G  ,219743.0,,,,AT92301,0,1,23,25066934,2009-10-01,0, ,31.35,-1247.3,335421.76,
ADRESSENOGD.fid--6deaaebc_17da467791b_37a5,10009,159653,2008-02-14,,,,,,,10035195,90001,1,AT91001,10010001,19012726,,10,8012,5,,5.0,25554272,d,definitiv,2008-12-10,2,/,356.39001465,2817.43,338163.74,H, ,Normal,Landgutgasse 32/5,,/5,/5,32,32/5,Landgutgasse,236577675,10275239,10002688,,,,32,,32.0,2.0,1100,2754,2754,,POINT (48.18189024856321 16.37002394120471),2754010009,2.0,G  ,224771.0,,,,AT91001,0,1,10,25060139,2008-12-10,0, ,356.39,2791.53,338125.36,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-edd,3009,167495,2018-07-09,,3,,3.0,5.0,Gruppe,18818092,90001,1,AT92301,23080071,10022710,,23,8012,72,,72.0,25677549,d,definitiv,2008-12-10,10,Parz.,273.41000366,-2651.08,335237.06,H, ,Normal,KLG ÖBB Meidling-Strecke 2052 23B Gruppe 3 Parz. 72,Gruppe 3,Gruppe 3 Parz. 72,Parz. 72,23B,23B Gruppe 3 Parz. 72,KLG ÖBB Meidling-Strecke 2052,236576963,25765121,10009224,,,,23B,B,23.0,2.0,1230,16124,9888,,POINT (48.15556795494665 16.29650616964123),9888003009,,KG ,,,,,AT92301,0,1,23,25765101,2018-07-09,0, ,0.0,-2389.91,335491.44,
ADRESSENOGD.fid-705841fe_17da473f28d_39df,1718,69460,2007-07-24,,,,,,,10043248,90001,1,AT92101,21012009,10019490,,21,8012,,,,25635151,d,definitiv,2008-12-10,0, ,351.67999268,5818.05,351482.71,H, ,Normal,Stammersdorfer Straße 40,, ,,40,40,Stammersdorfer Straße,236609972,10158370,10004556,,,,40,,40.0,2.0,1210,4655,4655,,POINT (48.30165089125497 16.41054843524484),4655001718,2.0,G  ,,,,,AT92101,0,1,21,25091941,2008-12-10,0, ,351.44,5824.48,351484.95,
ADRESSENOGD.fid--6deaaebc_17da472a163_10bb,32009,38102,2007-07-24,,,,,,,10029964,90001,1,AT91401,14047001,10016321,,14,8012,9,,9.0,25644281,d,definitiv,2008-12-10,2,/,6.86999989,-1881.22,339807.81,H, ,Normal,Goldschlagstraße 148-158/9,,/9,/9,148-158,148-158/9,Goldschlagstraße,236450022,10110849,10001504,,158.0,158,148,,148.0,2.0,1140,1549,1549,,POINT (48.19667704220104 16.30683018788395),1549032009,2.0,G  ,206768.0,,,,AT91401,0,1,14,25115600,2008-12-10,1,-,10.84,-1868.55,339737.93,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_b06,1019,179425,2007-07-24,,C,C,,6.0,Haus,10047614,90001,1,AT92301,23181053,19016544,,23,8012,31,,31.0,25537710,d,definitiv,2008-12-10,2,/,74.26999664,1011.54,333616.35,I, ,Normal,Kolpingstraße 1-7(HAUS C/31),Haus C,Haus C/31,/31,1-7,1-7(HAUS C/31),Kolpingstraße,236642436,10299301,10005858,,7.0,7,1,,1.0,2.0,1230,6021,6021,,POINT (48.14099883115973 16.34573151651164),6021001019,1.0,G  ,214064.0,,,,AT92301,0,1,23,25080395,2008-12-10,1,-,342.64,903.34,333605.5,
ADRESSENOGD.fid-705841fe_17da474b376_-5ad4,9009,140459,2007-07-24,,,,,,,10023944,90001,1,AT92201,22260008,10021914,,22,8012,,,,25600500,d,definitiv,2008-12-10,0, ,355.29000854,9853.26,341339.97,H, ,Normal,Am Mühlwasser 66,, ,,66,66,Am Mühlwasser,236474104,10248823,10000133,,,,66,,66.0,2.0,1220,143,143,,POINT (48.21038794051929 16.46470990011717),143009009,2.0,G  ,,,,,AT92201,0,1,22,25067618,2008-12-10,0, ,353.94,9867.26,341361.89,
ADRESSENOGD.fid--6deaaebc_17da472a163_-7e00,18009,24229,2017-10-19,,,,,,,10033529,90001,1,AT91101,11111008,10014942,,11,8012,1,,1.0,25623382,d,definitiv,2017-10-19,6,Haus,0.73000002,9737.64,335719.28,H, ,Normal,Kaiser-Ebersdorfer Straße 284 Haus 1,, Haus 1,Haus 1,284,284 Haus 1,Kaiser-Ebersdorfer Straße,236655883,10090240,10002258,,,,284,,284.0,2.0,1110,2317,2317,,POINT (48.15984152448614 16.46302940750345),2317018009,2.0,G  ,,,,,AT91101,0,1,11,25107136,2008-12-10,0, ,357.27,9741.69,335732.65,
ADRESSENOGD.fid-705841fe_17da459ca88_153e,2009,500,2011-08-19,,,,,,,10033330,90001,1,AT90101,1063005,10011296,VERWALTUNGSGERICHTSHOF,1,8012,,,,25615237,d,definitiv,2011-08-19,0, ,327.16000366,2822.51,341467.22,H, ,Normal,Judenplatz 11 VERWALTUNGSGERICHTSHOF,, VERWALTUNGSGERICHTSHOF,VERWALTUNGSGERICHTSHOF,11,11 VERWALTUNGSGERICHTSHOF,Judenplatz,236563594,10052892,10002221,,,,11,,11.0,1.0,1010,2280,2280,,POINT (48.21159920456433 16.37011189413906),2280002009,2.0,G  ,,,,,AT90101,0,1,1,25048321,2008-12-10,0, ,328.27,2820.58,341466.88,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-62ce,2009,175037,2007-07-31,,,,,,,10028802,90001,1,AT92001,20040003,10019257,,20,8012,17,,17.0,25557707,d,definitiv,2008-12-10,2,/,349.6000061,2993.1,345094.22,H, ,Normal,Forsthausgasse 16-20/17,,/17,/17,16-20,16-20/17,Forsthausgasse,236382352,10293773,10001204,,20.0,20,16,,16.0,2.0,1200,1245,1245,,POINT (48.24421679283193 16.37243029703227),1245002009,2.0,G  ,206338.0,,,,AT92001,0,1,20,25069897,2008-12-10,1,-,349.6,2987.32,345219.34,
ADRESSENOGD.fid-705841fe_17da473f28d_3e8d,5009,109389,2007-07-24,,,,,,,10036952,90001,1,AT92101,21142009,10020099,,21,8012,,,,25673296,d,definitiv,2008-12-10,0, ,64.0,4082.35,350057.32,H, ,Normal,Matthias-Ernst-Pista-Gasse 27,, ,,27,27,Matthias-Ernst-Pista-Gasse,236600269,10211141,10003045,,,,27,,27.0,2.0,1210,3116,3116,,POINT (48.28884500460541 16.38714021825969),3116005009,1.0,G  ,,,,,AT92101,0,1,21,25039902,2008-12-10,0, ,330.3,4090.27,350063.84,
ADRESSENOGD.fid--6deaaebc_17da467791b_30fc,309,112961,2010-09-16,,1,,1.0,14.0,Weg,10039673,90001,1,AT91001,10150026,10014094,,10,8012,1A,A,1.0,25552025,d,definitiv,2008-12-10,10,Parz.,0.0,4846.26,337054.57,H, ,Normal,Quellenstraße 5 Weg 1 Parz. 1A,Weg 1,Weg 1 Parz. 1A,Parz. 1A,5,5 Weg 1 Parz. 1A,Quellenstraße,236561023,10473185,10003729,,,,5,,5.0,2.0,1100,3810,3810,,POINT (48.17190390919081 16.39729485320441),3810000309,,G  ,,,,,AT91001,0,1,10,25701914,2010-09-16,0, ,307.62,4867.22,337069.08,
ADRESSENOGD.fid-705841fe_17da473f28d_-2b5f,1009,99232,2007-07-24,,,,,,,10034632,90001,1,AT92101,21030040,10019591,,21,8012,192,,192.0,25568556,d,definitiv,2008-12-10,2,/,69.19999695,6543.98,349930.44,I, ,Normal,Koschiergasse 2/192,,/192,/192,2,2/192,Koschiergasse,236404173,10197866,10002550,,,,2,,2.0,2.0,1210,2616,2616,,POINT (48.28768446435657 16.42031026648185),2616001009,2.0,G  ,208798.0,,,,AT92101,0,1,21,25024804,2008-12-10,0, ,73.16,6410.55,350009.98,
ADRESSENOGD.fid-705841fe_17da474b376_-2b6e,4009,232865,2012-12-13,,,,,,,10033907,90001,1,AT92201,22271010,10022057,,22,8012,6,,6.0,25719516,i,in Bau,2012-12-13,6,Haus,84.87000275,13917.36,340677.43,H, ,Normal,Kaudersstraße 52 Haus 6,, Haus 6,Haus 6,52,52 Haus 6,Kaudersstraße,236537165,25719538,10002349,,,,52,,52.0,2.0,1220,2408,2408,,POINT (48.20435544358514 16.51937087202834),2408004009,2.0,G  ,,,,,AT92201,0,1,22,25064211,2008-12-10,0, ,84.87,13960.21,340678.02,
