FID,ABSCHNITT_ZUGANG_STR,ACD,AP_TIMESTAMP_MODIFY,BST_BEZEICHNUNG,BST_NUMMER,BST_NUMMER_ALPHA,BST_NUMMER_NUM,BST_TRENNZEICHEN,BST_TRENNZ_KURZTEXT,EDGEOBJECTID_ZUGANG_STR,EXTERNALORGCODE,GEBADR_ANZEIGEN_J_N,GEBADR_REGIONALCODE,GEB_BAUBLOCK,GEB_BAUBLOCK_ID,GEB_BEZEICHNUNG,GEB_BEZIRK,GEB_NAMECAT,GEB_NUMMER,GEB_NUMMER_ALPHA,GEB_NUMMER_NUM,GEB_OBJEKTID,GEB_STATUS,GEB_STATUS_KURZTEXT,GEB_TIMESTAMP_MODIFY,GEB_TRENNZEICHEN,GEB_TRENNZ_KURZTEXT,GEB_WINKEL,GEB_X,GEB_Y,HAUPT_IDENT_PSEUDO,LAGE_ZU_ADR,LAGE_ZU_ADR_TXT,NAME,NAME_BST,NAME_BST_GEB,NAME_GEB,NAME_ONR,NAME_ONR_BST_GEB,NAME_STR,OBJECTID,OBJEKT_ID,OBJEKTID_NAME_STR,ON_BIS_ALPHA,ON_BIS_NUM,ONR_BIS,ONR_VON,ON_VON_ALPHA,ON_VON_NUM,PLATZKENNZEICHEN,PLZ,SCD_NAME_STR,SCD_ZUGANG_STR,SE_ANNO_CAD_DATA,geometry,STRABS_ZUGANG_STR,STRASSENSEITE,TOPOGR_NAME_STR,UEBERACD,ZUGADR_ONR_KGNUM,ZUGADR_ONR_STAMMNR,ZUGADR_ONR_TEILNR,ZUGADR_REGIONALCODE,ZUGADR_TYP,ZUGANG_MOEGLICH_J_N,ZUG_BEZIRK,ZUG_OBJEKTID,ZUG_TIMESTAMP_MODIFY,ZUG_TRENNZEICHEN,ZUG_TRENNZ_KURZTEXT,ZUG_WINKEL,ZUG_X,ZUG_Y,ABLAUFDATUM
ADRESSENOGD.fid--6deaaebc_17da467791b_36a4,5009,190592,2019-10-23,,,,,,,10041000,90001,1,AT91001,10111006,10013941,,10,8012,24,,24.0,25588884,d,definitiv,2019-10-23,10,Parz.,343.1499939,1930.17,336160.76,H, ,Normal,Sahulkastraße 9 Parz. 24,, Parz. 24,Parz. 24,9,9 Parz. 24,Sahulkastraße,236545620,10315315,10004026,,,,9,,9.0,2.0,1100,4112,4112,,POINT (48.16387982547064 16.35808473888407),4112005009,1.0,G  ,,,,,AT91001,0,1,10,25048754,2008-12-10,0, ,343.15,2001.48,336171.45,
ADRESSENOGD.fid--6deaaebc_17da472a163_-3788,2009,203393,2007-07-24,,,,,,,10038423,90001,1,AT91301,13113010,10016113,,13,8012,,,,25649082,d,definitiv,2008-12-10,0, ,78.19999695,-5206.08,335864.86,H, ,Normal,Olmagasse 9,, ,,9,9,Olmagasse,236436431,10321948,10003426,,,,9,,9.0,2.0,1130,3502,3502,,POINT (48.16119697397384 16.26215716567034),3502002009,1.0,G  ,,,,,AT91301,0,1,13,25120957,2008-12-10,0, ,76.66,-5200.83,335865.61,
ADRESSENOGD.fid-705841fe_17da473f28d_744c,3009,92527,2007-07-24,,,,,,,10023841,90001,1,AT92201,22060023,10020976,,22,8012,,,,25579164,d,definitiv,2008-12-10,0, ,331.17001343,11566.49,344339.8,H, ,Normal,Am Heidjöchl 23,, ,,23,23,Am Heidjöchl,236400575,10188665,10000121,,,,23,,23.0,2.0,1220,126,126,,POINT (48.23733781065035 16.4878410494586),126003009,1.0,G  ,,,,,AT92201,0,1,22,25011968,2008-12-10,0, ,331.11,11564.03,344327.71,
ADRESSENOGD.fid--6deaaebc_17da472a163_-6cf8,3009,26302,2007-07-24,,,,,,,10033792,90001,1,AT91201,12028003,10015075,,12,8012,15,,15.0,25587866,d,definitiv,2008-12-10,3,Stg.,24.54000092,752.89,337849.17,I, ,Normal,Karl-Löwe-Gasse 18/15,, Stg. 15,Stg. 15,18,18/15,Karl-Löwe-Gasse,236453521,10093839,10002316,,,,18,,18.0,2.0,1120,2375,2375,,POINT (48.17906607018371 16.34226060244776),2375003009,2.0,G  ,208430.0,,,,AT91201,0,1,12,25033229,2008-12-10,0, ,26.76,753.46,337807.7,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-4c6d,1009,84807,2007-07-24,,,,,,,10035591,90001,1,AT92301,23111004,10022858,,23,8012,,,,25610936,d,definitiv,2008-12-10,0, ,83.38999939,-3660.37,333358.88,H, ,Normal,Lehnergasse 7A,, ,,7A,7A,Lehnergasse,236370481,10178379,10002758,,,,7A,A,7.0,2.0,1230,2824,2824,,POINT (48.13867141844967 16.282958093255),2824001009,1.0,G  ,,,,,AT92301,0,1,23,25138955,2008-12-10,0, ,83.97,-3658.06,333364.25,
ADRESSENOGD.fid--6deaaebc_17da472a163_-6cbe,1009,28857,2015-03-26,,,,,,,10025409,90001,1,AT91201,12103004,10015392,,12,8012,,,,25616408,d,definitiv,2015-03-26,0, ,280.75,-1115.89,335998.28,I, ,Normal,Biedermanngasse 1,, ,,1,1,Biedermanngasse,236452523,10097990,10000446,,,,1,,1.0,2.0,1120,461,461,,POINT (48.16241908233795 16.31713758804812),461001009,1.0,G  ,,,,,AT91201,0,1,12,25001775,2015-03-26,0, ,335.51,-1112.65,336026.6,
ADRESSENOGD.fid-705841fe_17da459ca88_29fa,21009,215113,2007-07-24,,,,,,,10030946,90001,1,AT90201,2015001,10011411,,2,8012,8,,8.0,25616939,d,definitiv,2008-12-10,2,/,38.75999832,4555.48,343857.66,I, ,Normal,Handelskai 130/8,,/8,/8,130,130/8,Handelskai,236554398,10377531,10001727,,,,130,,130.0,2.0,1020,1777,1777,,POINT (48.23308763667141 16.39345355703598),1777021009,2.0,G  ,219293.0,,,,AT90201,0,1,2,25040614,2008-12-10,0, ,308.29,4660.69,343919.68,
ADRESSENOGD.fid--6deaaebc_17da467791b_7be6,6029,138114,2019-11-29,,,,,,,10380092,90001,1,AT91101,11071090,10380029,,11,8012,608,,608.0,25646922,d,definitiv,2008-12-10,10,Parz.,318.47000122,7682.11,337163.65,H, ,Normal,KLG Simmeringer Haide Gr. 6 Parz. 608,, Parz. 608,Parz. 608,6,6 Parz. 608,KLG Simmeringer Haide Gr.,236601069,25775868,44542160,,,,6,,6.0,,1110,90117,464,,POINT (48.17285828470597 16.43542452442554),464006029,,TB ,,,,,AT91101,0,1,11,25775809,2019-11-29,0, ,347.26,7602.15,336987.28,
ADRESSENOGD.fid--6deaaebc_17da467791b_2f5c,2009,99142,2007-07-24,,,,,,,10036627,90001,1,AT91001,10164109,10014167,,10,8012,,,,25617399,d,definitiv,2008-12-10,0, ,310.13000488,5369.53,335086.38,H, ,Normal,Marconiweg 12,, ,,12,12,Marconiweg,236530741,10197730,10002990,,,,12,,12.0,2.0,1100,3060,3060,,POINT (48.15419945847503 16.40430672205853),3060002009,2.0,G  ,,,,,AT91001,0,1,10,25075128,2008-12-10,0, ,40.09,5368.95,335099.22,
ADRESSENOGD.fid--6deaaebc_17da467791b_-36ec,1009,110948,2007-07-24,,,,,,,10034772,90001,1,AT90501,5029008,10012672,,5,8012,2,,2.0,25528540,d,definitiv,2008-12-10,2,/,29.79000092,2614.55,338469.71,I, ,Normal,Kriehubergasse 4/2,,/2,/2,4,4/2,Kriehubergasse,236450526,10213435,10002594,,,,4,,4.0,2.0,1050,2660,2660,,POINT (48.18464268757972 16.36729737094111),2660001009,2.0,G  ,208837.0,,,,AT90501,0,1,5,25122150,2008-12-10,0, ,303.95,2580.96,338439.34,
ADRESSENOGD.fid-705841fe_17da473f28d_-a26,3009,69775,2007-07-24,,,,,,,10024897,90001,1,AT92101,21020024,10019531,,21,8012,,,,25645685,d,definitiv,2008-12-10,0, ,352.35998535,6533.0,351102.73,I, ,Normal,Bahnhofplatz 1,, ,,1,1,Bahnhofplatz,236465011,10158754,10000329,,,,1,,1.0,1.0,1210,340,340,,POINT (48.29822706667105 16.42017960860475),340003009,2.0,G  ,,,,,AT92101,0,1,21,25092365,2008-12-10,0, ,69.96,6540.57,351095.5,
ADRESSENOGD.fid--6deaaebc_17da467791b_-35a1,14019,9743,2007-07-24,,,,,,,10036663,90001,1,AT90501,5020002,10012610,,5,8012,1,,1.0,25652842,d,definitiv,2008-12-10,2,/,316.8500061,1274.29,338067.09,H, ,Normal,Margaretengürtel 90/1,,/1,/1,90,90/1,Margaretengürtel,236467046,10067684,10002995,,,,90,,90.0,2.0,1050,3065,3065,,POINT (48.1810252947209 16.34927226986291),3065014019,2.0,G  ,209608.0,,,,AT90501,0,1,5,25132807,2008-12-10,0, ,320.03,1273.05,338056.55,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-4865,1009,90167,2007-07-24,,,,,,,10031036,90001,1,AT92301,23052005,10022582,,23,8012,,,,25634160,d,definitiv,2008-12-10,0, ,79.63999939,-1871.07,331917.71,H, ,Normal,Hans-Temple-Gasse 7,, ,,7,7,Hans-Temple-Gasse,236383182,10185340,10001746,,,,7,,7.0,2.0,1230,1797,1797,,POINT (48.12571909770109 16.3070069168758),1797001009,1.0,G  ,,,,,AT92301,0,1,23,25110077,2008-12-10,0, ,77.7,-1879.94,331914.09,
ADRESSENOGD.fid--6deaaebc_17da472a163_7924,1009,46757,2007-07-24,,,,,,,10037949,90001,1,AT91601,16025004,10017379,,16,8012,,,,25620976,d,definitiv,2008-12-10,0, ,273.85998535,111.16,340678.27,H, ,Normal,Neumayrgasse 3,, ,,3,3,Neumayrgasse,236481984,10123693,10003315,,,,3,,3.0,2.0,1160,3388,3388,,POINT (48.20450899788288 16.33363014266883),3388001009,1.0,G  ,,,,,AT91601,0,1,16,25061579,2008-12-10,0, ,273.83,114.88,340675.8,
ADRESSENOGD.fid--6deaaebc_17da467791b_-11e7,2009,97849,2014-08-12,,,,,,,10034111,90001,0,AT90901,9033003,10013318,St.Anna Kinderspital,9,8012,,,,25664702,d,definitiv,2014-08-12,0, ,338.04000854,907.2,341949.57,H, ,Normal,Kinderspitalgasse 6,, St.Anna Kinderspital,St.Anna Kinderspital,6,6,Kinderspitalgasse,236595984,10195894,10002396,,,,6,,6.0,2.0,1090,2456,2456,,POINT (48.21594180846929 16.34434146887926),2456002009,2.0,G  ,,,,,AT90901,0,1,9,25086128,2008-12-10,0, ,338.88,906.72,341946.74,
ADRESSENOGD.fid--6deaaebc_17da472a163_-114f,7009,103493,2007-07-24,,,,,,,10044948,90001,1,AT91301,13090002,10015931,,13,8012,17,,17.0,25605120,d,definitiv,2008-12-10,13,Pav.,358.79000854,-4415.31,337431.21,I, ,Normal,Versorgungsheimplatz 1(PAVILLON 17),, Pav. 17,Pav. 17,1,1(PAVILLON 17),Versorgungsheimplatz,236608495,10203755,10004964,,,,1,,1.0,1.0,1130,5069,5069,,POINT (48.17528994357601 16.2727694495514),5069007009,1.0,G  ,,,,,AT91301,0,1,13,25137784,2008-12-10,0, ,295.55,-4225.52,337190.28,
ADRESSENOGD.fid-705841fe_17da474b376_c60,1509,221911,2013-06-12,,,,,,,10026455,90001,1,AT92201,22101037,19015985,,22,8012,3,,3.0,25699314,d,definitiv,2009-09-04,6,Haus,50.27999878,6913.41,344959.31,H, ,Normal,Cherubinistraße 1B Haus 3,, Haus 3,Haus 3,1B,1B Haus 3,Cherubinistraße,236616330,10455787,10000668,,,,1B,B,1.0,2.0,1220,693,693,,POINT (48.24297476135774 16.42521074622067),693001509,1.0,G  ,221913.0,,,,AT92201,0,1,22,25120792,2013-06-12,0, ,50.28,6942.52,344956.54,
ADRESSENOGD.fid--6deaaebc_17da472a163_4854,1009,39359,2007-07-24,,,,,,,10027320,90001,1,AT91401,14050003,10016339,,14,8012,,,,25615181,d,definitiv,2008-12-10,0, ,289.92001343,-3588.6,340798.18,H, ,Normal,Drewitzweg 8,, ,,8,8,Drewitzweg,236642857,10112957,10000896,,,,8,,8.0,2.0,1140,932,932,,POINT (48.20557551715288 16.28385445188495),932001009,2.0,G  ,,,,,AT91401,0,1,14,25012506,2008-12-10,0, ,316.31,-3597.6,340793.23,
ADRESSENOGD.fid-705841fe_17da473f28d_3047,3009,229193,2009-11-03,,,,,,,10047067,90001,1,AT92101,21050009,10396043,,21,8012,,,,25704106,i,in Bau,2009-11-03,0, ,73.63999939,9562.27,348764.11,H, ,Normal,Spitzweg 138A,, ,,138A,138A,Spitzweg,236596845,25704112,10005505,,,,138A,A,138.0,2.0,1210,5628,5628,,POINT (48.27715863250248 16.4609569927127),5628003009,,G  ,,,,,AT92101,0,1,21,25704107,2009-10-22,0, ,73.64,9541.42,348771.06,
ADRESSENOGD.fid--6deaaebc_17da467791b_-3f56,3009,7036,2012-07-26,,,,,,,10038773,90001,1,AT90401,4032001,10012490,,4,8012,,,,25613750,d,definitiv,2008-12-10,0, ,325.44000244,2482.71,339765.06,H, ,Normal,Paulanergasse 16,, ,,16,16,Paulanergasse,236479053,10063513,10003511,,,,16,,16.0,2.0,1040,3590,3590,,POINT (48.19629255648065 16.36553101386204),3590003009,2.0,G  ,,,,,AT90401,0,1,4,25115267,2012-07-26,0, ,324.36,2469.66,339772.87,
ADRESSENOGD.fid-705841fe_17da474b376_95e,10009,121580,2007-07-24,,,,,,,10043031,90001,1,AT92201,22070076,10021085,,22,8012,119,,119.0,25620372,d,definitiv,2008-12-10,6,Haus,57.99000168,10959.46,345573.65,H, ,Normal,Spargelfeldstraße 127(HAUS 119),, Haus 119,Haus 119,127,127(HAUS 119),Spargelfeldstraße,236584545,10226450,10004498,,,,127,,127.0,2.0,1220,4597,4597,,POINT (48.24844448416677 16.47970024267965),4597010009,1.0,G  ,,,,,AT92201,0,1,22,25006867,2008-12-10,0, ,58.08,11029.04,345648.42,
ADRESSENOGD.fid-705841fe_17da459ca88_1046,1009,232,2007-07-24,,,,,,,10041854,90001,1,AT90101,1011003,10011025,,1,8012,,,,25519501,d,definitiv,2008-12-10,0, ,29.20999908,3346.15,341226.12,H, ,Normal,Schönlaterngasse 4,, ,,4,4,Schönlaterngasse,236457566,10052446,10004234,,,,4,,4.0,2.0,1010,4329,4329,,POINT (48.20942864236986 16.37715590711601),4329001009,2.0,G  ,,,,,AT90101,0,1,1,25071736,2008-12-10,0, ,40.1,3355.25,341234.38,
ADRESSENOGD.fid-705841fe_17da459ca88_77e2,1019,56764,2007-07-24,,,,,,,10037524,90001,1,AT91801,18050017,10018421,,18,8012,,,,25566189,d,definitiv,2008-12-10,0, ,273.86999512,-2209.28,345155.82,H, ,Normal,Mosenthalweg 5,, ,,5,5,Mosenthalweg,236484470,10138706,10003207,,,,5,,5.0,2.0,1180,3279,3279,,POINT (48.24477155028727 16.30238572074982),3279001019,1.0,G  ,,,,,AT91801,0,1,18,25082620,2008-12-10,0, ,274.21,-2202.74,345155.76,
ADRESSENOGD.fid--6deaaebc_17da472a163_3acd,1009,104832,2019-12-04,,,,,,,10035528,90001,1,AT91401,14051017,10016369,,14,8012,43,,43.0,25600799,d,definitiv,2014-07-16,10,Parz.,77.38999939,-3120.13,340521.56,I, ,Normal,KLG Am Ameisbach Gr. K Parz. 43,, Parz. 43,Parz. 43,K,K Parz. 43,KLG Am Ameisbach Gr.,236581988,25776702,44733933,,,,K,K,,,1140,90119,2810,,POINT (48.2030905480237 16.29015934110049),2810001009,,TB ,,,,,AT91401,0,1,14,25776691,2019-12-04,0, ,16.05,-3170.85,340488.52,
ADRESSENOGD.fid--6deaaebc_17da467791b_-40c7,8009,7953,2007-07-24,,,,,,,10024462,90001,1,AT90401,4021002,10012443,,4,8012,,,,25684644,d,definitiv,2008-12-10,0, ,289.33999634,3179.9,339221.78,H, ,Normal,Argentinierstraße 36,, ,,36,36,Argentinierstraße,236435054,10064836,10000235,,,,36,,36.0,2.0,1040,246,246,,POINT (48.19140392815161 16.37490544930059),246008009,2.0,G  ,,,,,AT90401,0,1,4,25051038,2008-12-10,0, ,289.44,3184.75,339220.87,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-467c,2009,247139,2018-07-12,,,,,,,10029133,90001,1,AT92301,23074003,10022679,,23,8012,1,,1.0,25765565,d,definitiv,2018-07-12,9,Obj.,55.81999969,-3136.89,333299.23,H, ,Normal,Fröhlichgasse 31 Obj. 1,, Obj. 1,Obj. 1,31,31 Obj. 1,Fröhlichgasse,236390237,25765569,10001296,,,,31,,31.0,2.0,1230,1339,1339,,POINT (48.13813804413878 16.28999220547368),1339002009,1.0,G  ,,,,,AT92301,0,1,23,25114724,2008-12-10,0, ,55.82,-3190.86,333303.62,
ADRESSENOGD.fid-705841fe_17da474b376_-62dc,2509,84023,2019-08-05,,,,,,,20068118,90001,1,AT92201,22063001,10021027,,22,8012,8,,8.0,25632285,d,definitiv,2008-12-10,2,/,275.92999268,11106.82,344796.53,I, ,Normal,Berresgasse 2/8,,/8,/8,2,2/8,Berresgasse,236463081,10177213,10006675,,,,2,,2.0,2.0,1220,9274,9274,,POINT (48.24145324635722 16.48166460879645),9274002509,2.0,G  ,214376.0,,,,AT92201,0,1,22,25074021,2019-08-05,0, ,334.45,11281.34,344819.58,
ADRESSENOGD.fid--6deaaebc_17da472a163_-1820,2009,31240,2007-07-24,,,,,,,10025108,90001,1,AT91301,13025001,10015575,,13,8012,,,,25594840,d,definitiv,2008-12-10,0, ,70.47000122,-3315.47,338371.87,I, ,Normal,Beckgasse 20,, ,,20,20,Beckgasse,236575022,10101847,10000376,,,,20,,20.0,2.0,1130,388,388,,POINT (48.18375674559262 16.28754970498558),388002009,2.0,G  ,,,,,AT91301,0,1,13,25056007,2008-12-10,0, ,339.83,-3317.88,338349.99,
ADRESSENOGD.fid-705841fe_17da474b376_-ac,5009,164105,2015-09-17,,,,,,,10047061,90001,0,AT92201,22115008,10021344,,22,8012,10,,10.0,25676790,d,definitiv,2015-09-17,10,Parz.,311.57000732,6793.18,343465.84,H, ,Normal,Weissauweg 10,, Parz. 10,Parz. 10,10,10,Weissauweg,236597870,25707927,10005502,,,,10,,10.0,2.0,1220,5623,5623,,POINT (48.22954493320238 16.42356908268598),5623005009,2.0,G  ,,,,,AT92201,0,1,22,25043760,2009-05-07,0, ,311.57,6798.0,343465.45,
ADRESSENOGD.fid-705841fe_17da473f28d_-7c5,2009,64601,2007-07-24,,,,,,,10038845,90001,1,AT92101,21212003,10020332,,21,8012,,,,25649184,d,definitiv,2008-12-10,0, ,68.75,5039.1,347067.72,I, ,Normal,Peitlgasse 12,, ,,12,12,Peitlgasse,236468391,10151284,10003529,,,,12,,12.0,2.0,1210,3608,3608,,POINT (48.26195276566428 16.39999947692451),3608002009,2.0,G  ,,,,,AT92101,0,1,21,25047658,2008-12-10,0, ,308.93,5034.59,347097.86,
ADRESSENOGD.fid-705841fe_17da474b376_-6480,9009,146667,2007-07-24,,,,,,,10025353,90001,1,AT92201,22011041,10020681,,22,8012,24,,24.0,25681118,d,definitiv,2008-12-10,6,Haus,60.20999908,11468.18,349295.2,H, ,Normal,Bettelheimstraße 64(HAUS 24),, Haus 24,Haus 24,64,64(HAUS 24),Bettelheimstraße,236462341,10258985,10000437,,,,64,,64.0,2.0,1220,452,452,,POINT (48.28190399478589 16.48664836534141),452009009,2.0,G  ,,,,,AT92201,0,1,22,25028595,2008-12-10,0, ,310.81,11535.54,349389.33,
ADRESSENOGD.fid-705841fe_17da473f28d_b58,2509,145498,2018-09-05,,,,,,,18786396,90001,1,AT92101,21281014,19014604,,21,8012,,,,25513911,d,definitiv,2018-09-05,0, ,74.48000336,5070.52,347916.32,H, ,Normal,Ignaz-Köck-Straße 15,, ,,15,15,Ignaz-Köck-Straße,236503009,10257560,10005973,,,,15,,15.0,2.0,1210,6143,6143,,POINT (48.26958409458609 16.40043223033543),6143002509,1.0,G  ,,,,,AT92101,0,1,21,25026294,2010-02-18,0, ,74.86,5081.46,347890.13,
ADRESSENOGD.fid-705841fe_17da473f28d_-20b8,4017,242616,2020-05-07,,,,,,,20110245,90001,1,AT92101,21122011,19019896,,21,8012,,,,25753151,d,definitiv,2021-10-29,0, ,309.0,4913.67,348389.42,H, ,Normal,Ottilie-Bondy-Promenade 11,, ,,11,11,Ottilie-Bondy-Promenade,236418677,25753174,45909667,,,,11,,11.0,,1210,2132,2132,,POINT (48.27383985601564 16.39832456320856),2132004017,,G  ,,,,,AT92101,0,1,21,25753172,2021-10-29,0, ,309.0,4914.87,348387.67,
ADRESSENOGD.fid--6deaaebc_17da472a163_-2546,1009,254166,2021-12-01,,,,,,,10038482,90001,1,AT91301,13113020,10016123,,13,8012,,,,25787342,i,in Bau,2021-12-01,0, ,334.20999146,-4842.12,335652.37,H, ,Normal,Oskar-Jascha-Gasse 27,, ,,27,27,Oskar-Jascha-Gasse,236519825,25787343,10003442,,,,27,,27.0,2.0,1130,3519,3519,,POINT (48.15928903900497 16.26705218268895),3519001009,1.0,G  ,,,,,AT91301,0,1,13,25027437,2008-12-10,0, ,334.21,-4840.27,335662.96,
ADRESSENOGD.fid-705841fe_17da474b376_-205f,9009,76541,2007-07-24,,,,,,,10033660,90001,1,AT92201,22260024,10021926,,22,8012,,,,25519584,d,definitiv,2008-12-10,0, ,80.38999939,9139.49,341129.39,H, ,Normal,Kanalstraße 37,, ,,37,37,Kanalstraße,236529847,10168017,10002281,,,,37,,37.0,2.0,1220,2340,2340,,POINT (48.20850449227393 16.45510175438799),2340009009,1.0,G  ,,,,,AT92201,0,1,22,25040090,2008-12-10,0, ,78.08,9134.39,341128.08,
ADRESSENOGD.fid--6deaaebc_17da467791b_-7c1,1009,17744,2007-07-24,,,,,,,10032381,90001,1,AT91001,10101005,10013880,,10,8012,6,,6.0,25539254,d,definitiv,2008-12-10,2,/,81.36000061,2254.93,336929.36,H, ,Normal,Holbeingasse 1/6,,/6,/6,1,1/6,Holbeingasse,236393033,10080881,10001999,,,,1,,1.0,2.0,1100,2054,2054,,POINT (48.17079111839757 16.36245401344319),2054001009,1.0,G  ,207816.0,,,,AT91001,0,1,10,25141336,2008-12-10,0, ,80.49,2211.64,336940.42,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-20bb,4009,88499,2007-07-24,,,,,,,10027488,90001,1,AT92301,23040012,10022509,,23,8012,,,,25673039,d,definitiv,2008-12-10,0, ,88.23000336,-2063.75,333907.16,H, ,Normal,Eduard-Kittenberger-Gasse 45,, ,,45,45,Eduard-Kittenberger-Gasse,236523413,10183245,10000946,,,,45,,45.0,2.0,1230,983,983,,POINT (48.14361020139226 16.30440764937358),983004009,1.0,G  ,,,,,AT92301,0,1,23,25124348,2008-12-10,0, ,88.58,-2071.24,333903.35,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_24d,13009,150089,2007-07-24,,,,,,,10046157,90001,1,AT92301,23121011,10022933,,23,8012,4,,4.0,25543114,d,definitiv,2008-12-10,6,Haus,19.26000023,-5690.45,332422.11,I, ,Normal,Willergasse 59(HAUS 4),, Haus 4,Haus 4,59,59(HAUS 4),Willergasse,236621394,10263623,10005224,,,,59,,59.0,2.0,1230,5332,5332,,POINT (48.13023088281275 16.25569459659228),5332013009,1.0,G  ,213519.0,,,,AT92301,0,1,23,25053002,2008-12-10,0, ,284.29,-5735.71,332406.72,
ADRESSENOGD.fid-705841fe_17da473f28d_24ee,9009,125415,2007-07-24,,A,A,,5.0,Gruppe,10044129,90001,1,AT92101,21041032,10019662,,21,8012,5,,5.0,25515199,d,definitiv,2008-12-10,10,Parz.,17.68000031,8066.83,348642.19,H, ,Normal,Thayagasse 5/GRP. A/PARZ. 5,Gruppe A,Gruppe A Parz. 5,Parz. 5,5,5/GRP. A/PARZ. 5,Thayagasse,236548114,10397741,10004769,,,,5,,5.0,2.0,1210,4870,4870,,POINT (48.27608226595015 16.4408074209382),4870009009,1.0,G  ,,,,,AT92101,0,1,21,25051646,2008-12-10,0, ,17.68,7957.15,348608.03,
ADRESSENOGD.fid--6deaaebc_17da472a163_-376d,2009,34094,2007-07-24,,,,,,,10028278,90001,1,AT91301,13092012,10015951,,13,8012,,,,25681089,d,definitiv,2008-12-10,0, ,315.98001099,-4017.87,337350.68,H, ,Normal,Faistauergasse 49,, ,,49,49,Faistauergasse,236440377,10105581,10001094,,,,49,,49.0,2.0,1130,1133,1133,,POINT (48.17456853712054 16.27811417165958),1133002009,1.0,G  ,,,,,AT91301,0,1,13,25121165,2008-12-10,0, ,307.16,-4012.08,337350.7,
ADRESSENOGD.fid-705841fe_17da473f28d_75c6,2009,74048,2011-10-05,,,,,,,10033554,90001,0,AT92201,22170069,10021577,,22,8012,9,,9.0,25682827,d,definitiv,2011-10-05,10,Parz.,28.45000076,8271.73,341799.25,H, ,Normal,Kaisermühlenstraße 23,, Parz. 9,Parz. 9,23,23,Kaisermühlenstraße,236401990,25719612,10002261,,,,23,,23.0,2.0,1220,2320,2320,,POINT (48.21454018209213 16.44343913689915),2320002009,,G  ,,,,,AT92201,0,1,22,25719547,2011-10-04,0, ,28.44,8274.17,341767.5,
ADRESSENOGD.fid-705841fe_17da459ca88_1153,1009,230998,2012-02-01,,,,,,,10046557,90001,1,AT90101,1053004,10011253,,1,8012,,,,25711971,i,in Bau,2012-02-01,0, ,31.85000038,2699.79,341993.83,I, ,Normal,Zelinkagasse 1,, ,,1,1,Zelinkagasse,236479885,25711980,10005324,,,,1,,1.0,2.0,1010,5434,5434,,POINT (48.21633557763244 16.3684636867847),5434001009,1.0,G  ,,,,,AT90101,0,1,1,25111456,2008-12-10,0, ,35.12,2689.54,341937.47,
ADRESSENOGD.fid-705841fe_17da473f28d_-3913,2009,239721,2017-06-09,,,,,,,10038091,90001,1,AT92101,21233005,10020432,,21,8012,,,,25744376,d,definitiv,2017-06-09,0, ,330.98999023,5959.01,345994.02,H, ,Normal,Nordmanngasse 17,, ,,17,17,Nordmanngasse,236373917,25744768,10003352,,,,17,,17.0,2.0,1210,3428,3428,,POINT (48.2522893082866 16.41237500844207),3428002009,1.0,G  ,,,,,AT92101,0,1,21,25064905,2008-12-10,0, ,330.99,5962.41,345993.54,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-7f16,2009,47740,2007-07-24,,,,,,,10044074,90001,1,AT91601,16034002,10017412,,16,8012,14,,14.0,25590639,d,definitiv,2008-12-10,2,/,347.20999146,-921.12,341101.42,H, ,Normal,Thalhaimergasse 17-29/14,,/14,/14,17-29,17-29/14,Thalhaimergasse,236510049,10125274,10004764,,29.0,29,17,,17.0,2.0,1160,4865,4865,,POINT (48.20831333899286 16.31974118246323),4865002009,1.0,G  ,212674.0,,,,AT91601,0,1,16,25065070,2008-12-10,1,-,77.11,-914.95,341072.46,
ADRESSENOGD.fid-705841fe_17da473f28d_73b,20519,111636,2007-07-24,,,,,,,10040949,90001,1,AT92101,21081014,10392397,,21,8012,51,,51.0,25649418,d,definitiv,2008-12-10,10,Parz.,63.77000046,7434.81,349591.56,H, ,Normal,Ruthnergasse 172/PARZ. 51,, Parz. 51,Parz. 51,172,172/PARZ. 51,Ruthnergasse,236496305,10214375,10004016,,,,172,,172.0,2.0,1210,4102,4102,,POINT (48.28462747453253 16.43230872908197),4102020519,2.0,G  ,,,,,AT92101,0,1,21,25012362,2008-12-10,0, ,63.77,7162.25,349527.14,
ADRESSENOGD.fid-705841fe_17da473f28d_-1f3a,11019,159866,2019-05-09,,,,,,,18801267,90001,1,AT92101,21030041,10019592,,21,8012,9,,9.0,25661651,d,definitiv,2008-12-10,2,/,64.76999664,6578.48,349676.21,H, ,Normal,Gerasdorfer Straße 61/9,,/9,/9,61,61/9,Gerasdorfer Straße,236421540,10275509,10001410,,,,61,,61.0,2.0,1210,1453,1453,,POINT (48.28539781065814 16.42077138582993),1453011019,1.0,G  ,206633.0,,,,AT92101,0,1,21,25028296,2019-05-09,0, ,21.58,6548.9,349573.03,
